N,cal_region2,log_ratio_total_impact,total_impact_CLIMADA,total_impact_EMDAT_scaled,v_half
69,WP3,1.419213985606733,781041473763.5134,188937120933.8891,78.70000000000076
69,WP3,1.4140379517728627,777009221209.925,188937120933.8891,78.80000000000075
69,WP3,1.4088695532452735,773003687907.7388,188937120933.8891,78.90000000000076
69,WP3,1.4037087723365242,769024661505.8691,188937120933.8891,79.00000000000075
69,WP3,1.398555591396626,765071931591.2621,188937120933.8891,79.10000000000076
69,WP3,1.3934099928131136,761145289669.2017,188937120933.8891,79.20000000000076
69,WP3,1.3882719590110904,757244529143.8187,188937120933.8891,79.30000000000076
69,WP3,1.3831414724533,753369445298.8325,188937120933.8891,79.40000000000076
69,WP3,1.3780185156401676,749519835278.4875,188937120933.8891,79.50000000000077
69,WP3,1.372903071109861,745695498068.7155,188937120933.8891,79.60000000000076
69,WP3,1.3677951214383348,741896234478.4933,188937120933.8891,79.70000000000076
69,WP3,1.362694649239384,738121847121.4169,188937120933.8891,79.80000000000076
69,WP3,1.3576016371646864,734372140397.4691,188937120933.8891,79.90000000000076
69,WP3,1.3525160679038513,730646920474.9951,188937120933.8891,80.00000000000077
69,WP3,1.3474379241844567,726945995272.8698,188937120933.8891,80.10000000000078
69,WP3,1.3423671887720954,723269174442.8668,188937120933.8891,80.20000000000076
69,WP3,1.337303844470411,719616269352.2179,188937120933.8891,80.30000000000078
69,WP3,1.3322478741211374,715987093066.3649,188937120933.8891,80.40000000000076
69,WP3,1.3271992606041292,712381460331.8972,188937120933.8891,80.50000000000078
69,WP3,1.3221579868374023,708799187559.6846,188937120933.8891,80.60000000000078
69,WP3,1.3171240357771603,705240092808.1841,188937120933.8891,80.70000000000078
69,WP3,1.3120973904178277,701703995766.9377,188937120933.8891,80.80000000000078
69,WP3,1.307078033792074,698190717740.2448,188937120933.8891,80.9000000000008
69,WP3,1.3020659489708488,694700081631.0194,188937120933.8891,81.00000000000078
69,WP3,1.297061119063397,691231911924.8143,188937120933.8891,81.1000000000008
69,WP3,1.2920635272172885,687786034674.029,188937120933.8891,81.20000000000078
69,WP3,1.287073156618438,684362277482.2823,188937120933.8891,81.30000000000081
69,WP3,1.2820899904911267,680960469488.9612,188937120933.8891,81.4000000000008
69,WP3,1.277114012098017,677580441353.9298,188937120933.8891,81.5000000000008
69,WP3,1.2721452047401747,674222025242.4147,188937120933.8891,81.6000000000008
69,WP3,1.267183551757081,670885054810.0455,188937120933.8891,81.7000000000008
69,WP3,1.2622290365266478,667569365188.0625,188937120933.8891,81.80000000000081
69,WP3,1.2572816424652282,664274792968.6827,188937120933.8891,81.9000000000008
69,WP3,1.2523413530276304,661001176190.6265,188937120933.8891,82.0000000000008
69,WP3,1.247408151707125,657748354324.7981,188937120933.8891,82.1000000000008
69,WP3,1.2424820220354562,654516168260.1254,188937120933.8891,82.2000000000008
69,WP3,1.237562947582843,651304460289.5457,188937120933.8891,82.30000000000081
69,WP3,1.232650911957989,648113074096.1508,188937120933.8891,82.4000000000008
69,WP3,1.2277458988080847,644941854739.4758,188937120933.8891,82.50000000000081
69,WP3,1.22284789181881,641790648641.939,188937120933.8891,82.6000000000008
69,WP3,1.217956874714334,638659303575.4252,188937120933.8891,82.70000000000081
69,WP3,1.213072831257317,635547668648.0167,188937120933.8891,82.80000000000081
69,WP3,1.2081957452489078,632455594290.8646,188937120933.8891,82.90000000000082
69,WP3,1.2033256005287414,629382932245.2019,188937120933.8891,83.00000000000081
69,WP3,1.1984623809749322,626329535549.495,188937120933.8891,83.1000000000008
69,WP3,1.1936060705040725,623295258526.7365,188937120933.8891,83.20000000000081
69,WP3,1.1887566530712228,620279956771.8695,188937120933.8891,83.30000000000081
69,WP3,1.183914112669906,617283487139.3512,188937120933.8891,83.40000000000082
69,WP3,1.1790784333320943,614305707730.8444,188937120933.8891,83.50000000000081
69,WP3,1.1742495991282047,611346477883.048,188937120933.8891,83.6000000000008
69,WP3,1.1694275941670824,608405658155.6494,188937120933.8891,83.70000000000083
69,WP3,1.1646124025959916,605483110319.4122,188937120933.8891,83.80000000000081
69,WP3,1.1598040086005956,602578697344.3849,188937120933.8891,83.90000000000083
69,WP3,1.155002396404953,599692283388.2444,188937120933.8891,84.00000000000081
69,WP3,1.150207550271487,596823733784.7506,188937120933.8891,84.10000000000083
69,WP3,1.1454194545009815,593972915032.3381,188937120933.8891,84.20000000000083
69,WP3,1.1406380934325524,591139694782.817,188937120933.8891,84.30000000000084
69,WP3,1.1358634514436343,588323941830.2028,188937120933.8891,84.40000000000083
69,WP3,1.1310955129499578,585525526099.6593,188937120933.8891,84.50000000000084
69,WP3,1.1263342624055275,582744318636.5615,188937120933.8891,84.60000000000083
69,WP3,1.1215796843026007,579980191595.674,188937120933.8891,84.70000000000084
69,WP3,1.1168317631716638,577233018230.4436,188937120933.8891,84.80000000000084
69,WP3,1.1120904835814014,574502672882.4027,188937120933.8891,84.90000000000084
69,WP3,1.1073558301386823,571789030970.6931,188937120933.8891,85.00000000000084
69,WP3,1.1026277874885229,569091968981.6895,188937120933.8891,85.10000000000083
69,WP3,1.0979063403140645,566411364458.7412,188937120933.8891,85.20000000000084
69,WP3,1.093191473336539,563747095992.0151,188937120933.8891,85.30000000000084
69,WP3,1.0884831713152496,561099043208.4547,188937120933.8891,85.40000000000084
69,WP3,1.083781419047528,558467086761.8334,188937120933.8891,85.50000000000084
69,WP3,1.0790862013687121,555851108322.923,188937120933.8891,85.60000000000083
69,WP3,1.0743975031521105,553250990569.7596,188937120933.8891,85.70000000000086
69,WP3,1.0697153093089693,550666617178.0138,188937120933.8891,85.80000000000084
69,WP3,1.0650396047884363,548097872811.4593,188937120933.8891,85.90000000000086
69,WP3,1.060370374577529,545544643112.54645,188937120933.8891,86.00000000000084
69,WP3,1.0557076037010964,543006814693.0696,188937120933.8891,86.10000000000086
69,WP3,1.0510512772217853,540484275124.93677,188937120933.8891,86.20000000000086
69,WP3,1.0464013802399965,537976912931.0294,188937120933.8891,86.30000000000086
69,WP3,1.041757897893857,535484617576.1673,188937120933.8891,86.40000000000086
69,WP3,1.0371208153591687,533007279458.156,188937120933.8891,86.50000000000088
69,WP3,1.0324901178493784,530544789898.9398,188937120933.8891,86.60000000000086
69,WP3,1.02786579061553,528097041135.836,188937120933.8891,86.70000000000088
69,WP3,1.0232478189462284,525663926312.8695,188937120933.8891,86.80000000000086
69,WP3,1.0186361881675918,523245339472.1907,188937120933.8891,86.90000000000087
69,WP3,1.0140308836432157,520841175545.58875,188937120933.8891,87.00000000000088
69,WP3,1.0094318907741218,518451330346.08655,188937120933.8891,87.10000000000088
69,WP3,1.0048391949987192,516075700559.62933,188937120933.8891,87.20000000000088
69,WP3,1.0002527817927547,513714183736.8537,188937120933.8891,87.30000000000088
69,WP3,0.9956726366692711,511366678284.9473,188937120933.8891,87.40000000000087
69,WP3,0.9910987451785573,509033083459.5887,188937120933.8891,87.50000000000088
69,WP3,0.9865310929081026,506713299356.9726,188937120933.8891,87.60000000000088
69,WP3,0.9819696654825503,504407226905.91846,188937120933.8891,87.70000000000088
69,WP3,0.9774144485636426,502114767860.0558,188937120933.8891,87.80000000000088
69,WP3,0.9728654278501816,499835824790.09875,188937120933.8891,87.90000000000092
69,WP3,0.9683225890779708,497570301076.19135,188937120933.8891,88.00000000000088
69,WP3,0.9637859180197661,495318100900.3361,188937120933.8891,88.10000000000089
69,WP3,0.959255400485231,493079129238.90326,188937120933.8891,88.20000000000088
69,WP3,0.9547310223208749,490853291855.20905,188937120933.8891,88.30000000000089
69,WP3,0.950212769410009,488640495292.179,188937120933.8891,88.40000000000092
69,WP3,0.9457006276726893,486440646865.08093,188937120933.8891,88.50000000000091
69,WP3,0.9411945830656626,484253654654.33374,188937120933.8891,88.60000000000089
69,WP3,0.9366946215823151,482079427498.3922,188937120933.8891,88.70000000000091
69,WP3,0.9322007292526173,479917874986.70215,188937120933.8891,88.80000000000089
69,WP3,0.9277128921430655,477768907452.7274,188937120933.8891,88.90000000000092
69,WP3,0.9232310963566285,475632435967.0502,188937120933.8891,89.00000000000091
69,WP3,0.9187553280326928,473508372330.54156,188937120933.8891,89.10000000000092
69,WP3,0.9142855733470038,471396629067.6002,188937120933.8891,89.20000000000091
69,WP3,0.9098218185116069,469297119419.46027,188937120933.8891,89.30000000000092
69,WP3,0.9053640497747933,467209757337.56976,188937120933.8891,89.40000000000092
69,WP3,0.9009122534210391,465134457477.0334,188937120933.8891,89.50000000000091
69,WP3,0.8964664157709473,463071135190.12463,188937120933.8891,89.60000000000092
69,WP3,0.8920265231811884,461019706519.86127,188937120933.8891,89.70000000000091
69,WP3,0.8875925620444403,458980088193.64886,188937120933.8891,89.80000000000092
69,WP3,0.8831645187893276,456952197616.98596,188937120933.8891,89.90000000000092
69,WP3,0.8787423798803633,454935952867.2364,188937120933.8891,90.00000000000091
69,WP3,0.8743261318178835,452931272687.46063,188937120933.8891,90.10000000000092
69,WP3,0.8699157611379912,450938076480.31445,188937120933.8891,90.20000000000091
69,WP3,0.8655112544124881,448956284302.00385,188937120933.8891,90.30000000000092
69,WP3,0.8611125982488171,446985816856.30585,188937120933.8891,90.40000000000092
69,WP3,0.8567197792899962,445026595488.6467,188937120933.8891,90.50000000000091
69,WP3,0.8523327842145582,443078542180.2417,188937120933.8891,90.60000000000092
69,WP3,0.8479515997364838,441141579542.29205,188937120933.8891,90.70000000000091
69,WP3,0.8435762126051402,439215630810.24225,188937120933.8891,90.80000000000092
69,WP3,0.8392066096052136,437300619838.0933,188937120933.8891,90.90000000000092
69,WP3,0.8348427775566487,435396471092.7758,188937120933.8891,91.00000000000091
69,WP3,0.8304847033145805,433503109648.5765,188937120933.8891,91.10000000000092
69,WP3,0.8261323737692655,431620461181.62103,188937120933.8891,91.20000000000091
69,WP3,0.8217857758460243,429748451964.41656,188937120933.8891,91.30000000000094
69,WP3,0.8174448965051692,427887008860.4432,188937120933.8891,91.40000000000092
69,WP3,0.8131097227419376,426036059318.8019,188937120933.8891,91.50000000000091
69,WP3,0.8087802415864246,424195531368.91595,188937120933.8891,91.60000000000092
69,WP3,0.8044564401035224,422365353615.2882,188937120933.8891,91.70000000000094
69,WP3,0.8001383053928434,420545455232.304,188937120933.8891,91.80000000000094
69,WP3,0.7958258245886578,418735765959.0924,188937120933.8891,91.90000000000092
69,WP3,0.7915189848598231,416936216094.435,188937120933.8891,92.00000000000094
69,WP3,0.7872177734097199,415146736491.7281,188937120933.8891,92.10000000000096
69,WP3,0.7829221774761748,413367258553.9908,188937120933.8891,92.20000000000094
69,WP3,0.7786321843313991,411597714228.92786,188937120933.8891,92.30000000000094
69,WP3,0.7743477812819158,409838036004.03784,188937120933.8891,92.40000000000092
69,WP3,0.7700689556684902,408088156901.77155,188937120933.8891,92.50000000000095
69,WP3,0.7657956948660611,406348010474.7381,188937120933.8891,92.60000000000096
69,WP3,0.7615279862836701,404617530800.95856,188937120933.8891,92.70000000000094
69,WP3,0.7572658173643877,402896652479.1646,188937120933.8891,92.80000000000095
69,WP3,0.7530091755852494,401185310624.14874,188937120933.8891,92.90000000000096
69,WP3,0.7487580484571804,399483440862.1552,188937120933.8891,93.00000000000095
69,WP3,0.7445124235249225,397790979326.31757,188937120933.8891,93.10000000000096
69,WP3,0.7402722883669673,396107862652.14435,188937120933.8891,93.20000000000095
69,WP3,0.7360376305954821,394434027973.04584,188937120933.8891,93.30000000000095
69,WP3,0.731808437856239,392769412915.9063,188937120933.8891,93.40000000000096
69,WP3,0.7275846978285402,391113955596.69904,188937120933.8891,93.50000000000095
69,WP3,0.7233663982251488,389467594616.14557,188937120933.8891,93.60000000000096
69,WP3,0.7191535267922154,387830269055.4173,188937120933.8891,93.70000000000095
69,WP3,0.7149460713092055,386201918471.87866,188937120933.8891,93.80000000000095
69,WP3,0.7107440195888237,384582482894.87134,188937120933.8891,93.90000000000096
69,WP3,0.7065473594769465,382971902821.54315,188937120933.8891,94.00000000000095
69,WP3,0.7023560788525426,381370119212.7131,188937120933.8891,94.10000000000096
69,WP3,0.6981701656276051,379777073488.78076,188937120933.8891,94.20000000000095
69,WP3,0.6939896077470737,378192707525.67316,188937120933.8891,94.30000000000095
69,WP3,0.6898143931887615,376616963650.83234,188937120933.8891,94.40000000000096
69,WP3,0.6856445099632847,375049784639.2427,188937120933.8891,94.500000000001
69,WP3,0.6814799461139837,373491113709.4948,188937120933.8891,94.60000000000096
69,WP3,0.6773206897168513,371940894519.8902,188937120933.8891,94.70000000000095
69,WP3,0.6731667288804585,370399071164.582,188937120933.8891,94.80000000000099
69,WP3,0.6690180517458783,368865588169.7542,188937120933.8891,94.90000000000099
69,WP3,0.664874646486614,367340390489.83856,188937120933.8891,95.000000000001
69,WP3,0.6607365013085205,365823423503.76575,188937120933.8891,95.10000000000096
69,WP3,0.6566036044497312,364314633011.2554,188937120933.8891,95.200000000001
69,WP3,0.6524759441805846,362813965229.1417,188937120933.8891,95.30000000000099
69,WP3,0.6483535088035476,361321366787.73376,188937120933.8891,95.40000000000099
69,WP3,0.6442362866531377,359836784727.2102,188937120933.8891,95.500000000001
69,WP3,0.6401242660958505,358360166494.051,188937120933.8891,95.60000000000099
69,WP3,0.6360174355300867,356891459937.50385,188937120933.8891,95.700000000001
69,WP3,0.6319157833860712,355430613306.08093,188937120933.8891,95.80000000000099
69,WP3,0.6278192981257793,353977575244.09314,188937120933.8891,95.90000000000099
69,WP3,0.6237279682428601,352532294788.2157,188937120933.8891,96.000000000001
69,WP3,0.6196417822625652,351094721364.08954,188937120933.8891,96.10000000000099
69,WP3,0.615560728741667,349664804782.9511,188937120933.8891,96.200000000001
69,WP3,0.6114847962683837,348242495238.2973,188937120933.8891,96.30000000000099
69,WP3,0.6074139734623061,346827743302.5828,188937120933.8891,96.40000000000099
69,WP3,0.6033482489743186,345420499923.9474,188937120933.8891,96.500000000001
69,WP3,0.599287611486525,344020716422.9758,188937120933.8891,96.60000000000099
69,WP3,0.5952320497121694,342628344489.4877,188937120933.8891,96.700000000001
69,WP3,0.5911815523955614,341243336179.35864,188937120933.8891,96.80000000000099
69,WP3,0.5871361083120017,339865643911.37317,188937120933.8891,96.90000000000099
69,WP3,0.5830957062677009,338495220464.1041,188937120933.8891,97.000000000001
69,WP3,0.5790603350997072,337132018972.8256,188937120933.8891,97.10000000000099
69,WP3,0.5750299836758265,335775992926.45264,188937120933.8891,97.200000000001
69,WP3,0.5710046408945477,334427096164.5117,188937120933.8891,97.30000000000099
69,WP3,0.5669842956849678,333085282874.1399,188937120933.8891,97.40000000000099
69,WP3,0.5629689370067094,331750507587.1102,188937120933.8891,97.500000000001
69,WP3,0.5589585538498502,330422725176.8894,188937120933.8891,97.60000000000102
69,WP3,0.5549531352348405,329101890855.71893,188937120933.8891,97.70000000000105
69,WP3,0.5509526702124335,327787960171.7287,188937120933.8891,97.80000000000099
69,WP3,0.5469571478636004,326480889006.07263,188937120933.8891,97.90000000000099
69,WP3,0.5429665572994585,325180633570.0958,188937120933.8891,98.000000000001
69,WP3,0.5389808876611938,323887150402.5266,188937120933.8891,98.10000000000105
69,WP3,0.5350001281199829,322600396366.69495,188937120933.8891,98.20000000000105
69,WP3,0.5310242678769185,321320328647.77814,188937120933.8891,98.30000000000099
69,WP3,0.5270532961629255,320046904750.0697,188937120933.8891,98.40000000000104
69,WP3,0.523087202238695,318780082494.27954,188937120933.8891,98.50000000000105
69,WP3,0.5191259753945989,317519820014.8533,188937120933.8891,98.60000000000105
69,WP3,0.5151696049506164,316266075757.32086,188937120933.8891,98.70000000000105
69,WP3,0.5112180802562546,315018808475.66797,188937120933.8891,98.80000000000105
69,WP3,0.5072713906904759,313777977229.73425,188937120933.8891,98.90000000000104
69,WP3,0.5033295256616162,312543541382.6331,188937120933.8891,99.00000000000105
69,WP3,0.4993924746073115,311315460598.19867,188937120933.8891,99.10000000000105
69,WP3,0.4954602269944202,310093694838.45435,188937120933.8891,99.20000000000105
69,WP3,0.4915327723189457,308878204361.1062,188937120933.8891,99.30000000000105
69,WP3,0.48761010010596006,307668949717.0597,188937120933.8891,99.40000000000104
69,WP3,0.48369219990952483,306465891747.9584,188937120933.8891,99.50000000000105
69,WP3,0.4797790613126209,305268991583.74884,188937120933.8891,99.60000000000105
69,WP3,0.475870673927062,304078210640.26324,188937120933.8891,99.70000000000105
69,WP3,0.4719670273934271,302893510616.82965,188937120933.8891,99.80000000000105
69,WP3,0.46806811138097754,301714853493.9007,188937120933.8891,99.90000000000104
69,WP3,0.464173915587585,300542201530.707,188937120933.8891,100.00000000000105
69,WP3,0.4602844297396501,299375517262.9297,188937120933.8891,100.10000000000109
69,WP3,0.45639964359203083,298214763500.39777,188937120933.8891,100.20000000000105
69,WP3,0.45251954692796265,297059903324.8038,188937120933.8891,100.30000000000105
69,WP3,0.44864412955898253,295910900087.4423,188937120933.8891,100.40000000000109
69,WP3,0.44477338132485206,294767717406.96893,188937120933.8891,100.5000000000011
69,WP3,0.4409072920934857,293630319167.1811,188937120933.8891,100.60000000000109
69,WP3,0.43704585176086747,292498669514.8168,188937120933.8891,100.70000000000105
69,WP3,0.43318905025097804,291372732857.37585,188937120933.8891,100.80000000000106
69,WP3,0.42933687751572114,290252473860.9618,188937120933.8891,100.90000000000109
69,WP3,0.4254893235348426,289137857448.1406,188937120933.8891,101.0000000000011
69,WP3,0.42164637831585705,288028848795.8224,188937120933.8891,101.10000000000109
69,WP3,0.417808031893971,286925413333.1606,188937120933.8891,101.20000000000108
69,WP3,0.4139742743320089,285827516739.4719,188937120933.8891,101.30000000000109
69,WP3,0.41014509572033486,284735124942.17395,188937120933.8891,101.40000000000109
69,WP3,0.4063204861767763,283648204114.742,188937120933.8891,101.5000000000011
69,WP3,0.4025004358465511,282566720674.6861,188937120933.8891,101.60000000000109
69,WP3,0.3986849349021897,281490641281.5447,188937120933.8891,101.70000000000108
69,WP3,0.394873973543462,280419932834.8982,188937120933.8891,101.80000000000109
69,WP3,0.3910675419972979,279354562472.3989,188937120933.8891,101.90000000000109
69,WP3,0.38726563051771556,278294497567.8211,188937120933.8891,102.0000000000011
69,WP3,0.38346822938574276,277239705729.1267,188937120933.8891,102.10000000000109
69,WP3,0.3796753289093474,276190154796.55164,188937120933.8891,102.20000000000108
69,WP3,0.375886919423355,275145812840.70544,188937120933.8891,102.30000000000109
69,WP3,0.37210299128937746,274106648160.69174,188937120933.8891,102.40000000000109
69,WP3,0.36832353489573944,273072629282.24466,188937120933.8891,102.5000000000011
69,WP3,0.3645485406574018,272043724955.88184,188937120933.8891,102.60000000000109
69,WP3,0.36077799901588403,271019904155.0736,188937120933.8891,102.70000000000108
69,WP3,0.3570119004391955,270001136074.43115,188937120933.8891,102.80000000000109
69,WP3,0.3532502354217555,268987390127.9083,188937120933.8891,102.90000000000109
69,WP3,0.34949299448432275,267978635947.02182,188937120933.8891,103.0000000000011
69,WP3,0.3457401681739181,266974843379.086,188937120933.8891,103.10000000000109
69,WP3,0.3419917470637504,265975982485.46436,188937120933.8891,103.20000000000108
69,WP3,0.3382477217531445,264982023539.83725,188937120933.8891,103.30000000000109
69,WP3,0.3345080828674657,263992937026.48447,188937120933.8891,103.40000000000109
69,WP3,0.3307728210580459,263008693638.5834,188937120933.8891,103.5000000000011
69,WP3,0.327041927002108,262029264276.52252,188937120933.8891,103.60000000000109
69,WP3,0.3233153914026962,261054620046.23114,188937120933.8891,103.70000000000113
69,WP3,0.31959320498859967,260084732257.52255,188937120933.8891,103.80000000000109
69,WP3,0.3158753585142767,259119572422.45248,188937120933.8891,103.90000000000109
69,WP3,0.3121618427597865,258159112253.69354,188937120933.8891,104.00000000000112
69,WP3,0.30845264853071014,257203323662.92227,188937120933.8891,104.10000000000113
69,WP3,0.30474776665808556,256252178759.22357,188937120933.8891,104.20000000000113
69,WP3,0.30104718799832414,255305649847.50485,188937120933.8891,104.30000000000109
69,WP3,0.29735090343314424,254363709426.92896,188937120933.8891,104.40000000000113
69,WP3,0.293658903869498,253426330189.35892,188937120933.8891,104.50000000000112
69,WP3,0.289971180239497,252493485017.8166,188937120933.8891,104.60000000000113
69,WP3,0.2862877235003393,251565146984.9553,188937120933.8891,104.70000000000113
69,WP3,0.2826085246342387,250641289351.54648,188937120933.8891,104.80000000000112
69,WP3,0.2789335746483503,249721885564.979,188937120933.8891,104.90000000000113
69,WP3,0.275262864574701,248806909257.7732,188937120933.8891,105.00000000000112
69,WP3,0.2715963854701142,247896334246.10614,188937120933.8891,105.10000000000113
69,WP3,0.2679341284161392,246990134528.35168,188937120933.8891,105.20000000000113
69,WP3,0.2642760845189811,246088284283.63327,188937120933.8891,105.30000000000112
69,WP3,0.2606222449094254,245190757870.38843,188937120933.8891,105.40000000000113
69,WP3,0.2569726007427695,244297529824.94724,188937120933.8891,105.50000000000112
69,WP3,0.25332714319874994,243408574860.123,188937120933.8891,105.60000000000113
69,WP3,0.24968586348146932,242523867863.81458,188937120933.8891,105.70000000000114
69,WP3,0.2460487528193307,241643383897.62335,188937120933.8891,105.80000000000112
69,WP3,0.24241580246495784,240767098195.4787,188937120933.8891,105.90000000000113
69,WP3,0.23878700369513256,239894986162.27966,188937120933.8891,106.00000000000117
69,WP3,0.23516234781071974,239027023372.54587,188937120933.8891,106.10000000000116
69,WP3,0.23154182613659646,238163185569.08093,188937120933.8891,106.20000000000114
69,WP3,0.22792543002158233,237303448661.64822,188937120933.8891,106.30000000000112
69,WP3,0.22431315083836992,236447788725.65796,188937120933.8891,106.40000000000114
69,WP3,0.22070497998345218,235596182000.86523,188937120933.8891,106.50000000000117
69,WP3,0.21710090887705433,234748604890.08057,188937120933.8891,106.60000000000116
69,WP3,0.21350092896306552,233905033957.89157,188937120933.8891,106.70000000000114
69,WP3,0.2099050317089623,233065445929.3939,188937120933.8891,106.80000000000116
69,WP3,0.20631320860574529,232229817688.93625,188937120933.8891,106.90000000000116
69,WP3,0.20272545116786891,231398126278.87503,188937120933.8891,107.00000000000117
69,WP3,0.1991417509331688,230570348898.33887,188937120933.8891,107.10000000000116
69,WP3,0.19556209946279485,229746462902.0056,188937120933.8891,107.20000000000117
69,WP3,0.19198648834114126,228926445798.88892,188937120933.8891,107.30000000000116
69,WP3,0.18841490917577952,228110275251.13635,188937120933.8891,107.40000000000116
69,WP3,0.18484735359738547,227297929072.83643,188937120933.8891,107.50000000000117
69,WP3,0.18128381325967327,226489385228.8376,188937120933.8891,107.60000000000116
69,WP3,0.1777242798393281,225684621833.57703,188937120933.8891,107.70000000000117
69,WP3,0.17416874503593516,224883617149.91913,188937120933.8891,107.80000000000116
69,WP3,0.1706172005719131,224086349588.00458,188937120933.8891,107.90000000000116
69,WP3,0.1670696381924429,223292797704.1086,188937120933.8891,108.00000000000117
69,WP3,0.16352604966540518,222502940199.51102,188937120933.8891,108.10000000000116
69,WP3,0.1599864267813092,221716755919.37387,188937120933.8891,108.20000000000117
69,WP3,0.15645076135322225,220934223851.62936,188937120933.8891,108.30000000000116
69,WP3,0.15291904521670818,220155323125.87875,188937120933.8891,108.40000000000116
69,WP3,0.14939127022975734,219380033012.29932,188937120933.8891,108.50000000000118
69,WP3,0.14586742827271723,218608332920.56073,188937120933.8891,108.60000000000116
69,WP3,0.1423475112482294,217840202398.75192,188937120933.8891,108.70000000000117
69,WP3,0.13883151108115818,217075621132.3157,188937120933.8891,108.80000000000118
69,WP3,0.13531941971852782,216314568942.99408,188937120933.8891,108.9000000000012
69,WP3,0.1318112291294559,215557025787.7819,188937120933.8891,109.00000000000118
69,WP3,0.12830693130508264,214802971757.88855,188937120933.8891,109.10000000000116
69,WP3,0.1248065182585076,214052387077.71024,188937120933.8891,109.20000000000118
69,WP3,0.12130998202472373,213305252103.81024,188937120933.8891,109.3000000000012
69,WP3,0.11781731466055201,212561547323.9082,188937120933.8891,109.4000000000012
69,WP3,0.1143285082445732,211821253355.8774,188937120933.8891,109.50000000000118
69,WP3,0.11084355487706365,211084350946.7512,188937120933.8891,109.6000000000012
69,WP3,0.10736244667992904,210350820971.7379,188937120933.8891,109.7000000000012
69,WP3,0.10388517579664187,209620644433.2445,188937120933.8891,109.8000000000012
69,WP3,0.1004117343921721,208893802459.90726,188937120933.8891,109.9000000000012
69,WP3,0.09694211465292331,208170276305.63193,188937120933.8891,110.00000000000121
69,WP3,0.09347630878667028,207450047348.6421,188937120933.8891,110.1000000000012
69,WP3,0.09001430902249327,206733097090.5352,188937120933.8891,110.2000000000012
69,WP3,0.08655610761070885,206019407155.34555,188937120933.8891,110.3000000000012
69,WP3,0.08310169682281374,205308959288.6182,188937120933.8891,110.4000000000012
69,WP3,0.07965106895141306,204601735356.48737,188937120933.8891,110.50000000000121
69,WP3,0.0762042163101604,203897717344.7648,188937120933.8891,110.6000000000012
69,WP3,0.07276113123369464,203196887358.03564,188937120933.8891,110.7000000000012
69,WP3,0.06932180607757053,202499227618.76038,188937120933.8891,110.8000000000012
69,WP3,0.0658862332182028,201804720466.38693,188937120933.8891,110.9000000000012
69,WP3,0.06245440505279642,201113348356.46783,188937120933.8891,111.00000000000121
69,WP3,0.05902631399928678,200425093859.7864,188937120933.8891,111.1000000000012
69,WP3,0.05560195249627476,199739939661.48962,188937120933.8891,111.2000000000012
69,WP3,0.05218131300296519,199057868560.22858,188937120933.8891,111.30000000000122
69,WP3,0.04876438799910477,198378863467.30637,188937120933.8891,111.4000000000012
69,WP3,0.045351169984914654,197702907405.8319,188937120933.8891,111.50000000000121
69,WP3,0.04194165148103388,197029983509.88278,188937120933.8891,111.60000000000122
69,WP3,0.03853582502845415,196360075023.6738,188937120933.8891,111.70000000000122
69,WP3,0.035133683188459115,195693165300.73306,188937120933.8891,111.80000000000122
69,WP3,0.0317352185425582,195029237803.08405,188937120933.8891,111.9000000000012
69,WP3,0.028340423692430918,194368276100.43625,188937120933.8891,112.00000000000122
69,WP3,0.024949291259860576,193710263869.381,188937120933.8891,112.10000000000124
69,WP3,0.021561813886676887,193055184892.5951,188937120933.8891,112.20000000000122
69,WP3,0.018177984234688416,192403023058.04968,188937120933.8891,112.30000000000122
69,WP3,0.014797794985628566,191753762358.22784,188937120933.8891,112.40000000000124
69,WP3,0.011421238841087002,191107386889.3463,188937120933.8891,112.50000000000124
69,WP3,0.008048308522458593,190463880850.5865,188937120933.8891,112.60000000000124
69,WP3,0.004678996770872191,189823228543.32858,188937120933.8891,112.70000000000122
69,WP3,0.0013132963471369572,189185414370.3948,188937120933.8891,112.80000000000123
69,WP3,-0.002048799968319832,188550422835.29776,188937120933.8891,112.90000000000124
69,WP3,-0.005407299375513578,187918238541.49503,188937120933.8891,113.00000000000124
69,WP3,-0.008762209054962548,187288846191.64993,188937120933.8891,113.10000000000124
69,WP3,-0.012113536167745898,186662230586.8991,188937120933.8891,113.20000000000124
69,WP3,-0.015461287855566172,186038376626.12503,188937120933.8891,113.30000000000123
69,WP3,-0.018805471240805356,185417269305.23584,188937120933.8891,113.40000000000124
69,WP3,-0.02214609342658774,184798893716.44974,188937120933.8891,113.50000000000124
69,WP3,-0.025483161496838363,184183235047.5863,188937120933.8891,113.60000000000124
69,WP3,-0.02881668251634044,183570278581.36346,188937120933.8891,113.70000000000124
69,WP3,-0.032146663530793713,182960009694.70047,188937120933.8891,113.80000000000123
69,WP3,-0.035473111566876464,182352413858.02554,188937120933.8891,113.90000000000124
69,WP3,-0.0387960336323022,181747476634.59048,188937120933.8891,114.00000000000124
69,WP3,-0.04211543671587893,181145183679.79016,188937120933.8891,114.10000000000126
69,WP3,-0.04543132778756364,180545520740.48862,188937120933.8891,114.20000000000124
69,WP3,-0.048743713798525566,179948473654.34903,188937120933.8891,114.30000000000123
69,WP3,-0.05205260168120364,179354028349.17014,188937120933.8891,114.40000000000126
69,WP3,-0.05535799834935878,178762170842.22906,188937120933.8891,114.50000000000126
